මෙම චරිත අතරින් විශේෂයෙන් කාන්තාවන් ඉලක්ක කරන්නේ කවුද?,රීරි යකා,මහ සෝන,කළු කුමාරයා,ගරා යකා,2,3
ක්‍රිකට් ක්‍රීඩාවේ පිතිකරුවාට පිටුපසින් ස්ථානගත වන්නේ මෙම පන්දු රකින්නන්ගෙන් කවරෙක් ද?,Slip ක්‍රීඩකයා,Mid-off ක්‍රීඩකයා,Long-off ක්‍රීඩකයා,Cover ක්‍රීඩකයා,0,4
එක් අකුරක් ඉවත් කළ විට වෙනත් නමක් සහ අකුරු තුනක් ඉවත් කළ විට වෙනත් නමක් ඇති කරන්නේ කුමන ගමේ නමද?,හාරිස්පත්තුව,පදියතලාව,වලල්ලාවිට,කරුවලගස්වැව,1,1
කැලණි ගඟේ යාත්‍රා කරන බෝට්ටු බලන්න බැරි කොයින්ද?,කල්‍යාණි රන් දොරටුවේ සිට,කඩුවෙල පාලමේ සිට,සබරගමුව මහා සමන් දේවාලයේ සිට,කැලණිය රජ මහා විහාරයේ සිට,2,2
"30 භාගයෙන් බෙදන්න, දෙකෙන් ගුණ කර පහක් එකතු කරන්න, පිළිතුර කුමක්ද?",35,65,86,125,3,3
"""ගම අවුලන්නං, හබ පටලන්නං, ගිනිගෙඩි දෙන්නම්, දෙන්නම් දෙන්නම්"" ඇයි මේක වළක්වන්න බැරි?","""කට වටකර වැට බැඳිය නොහැකි නිසා""","""යුද්දෙට නැති කඩුවෙන් කොස් කොටන්න බැරි නිසා""","""තට්ටු කරන්නාට දොර ඇරෙන නිසා""","""උගුරට හොරෙන් බෙහෙත් බීමට නොහැකි නිසා""",0,1
"ඇනලොග් ඔරලෝසුවක වේලාව පැය 2 නම්, පැය සහ මිනිත්තු කටු අතර කෝණය කුමක්ද?",අංශක 90 යි,අංශක 60 යි,අංශක 75 යි,අංශක 120 යි,1,2
දැල් දැමූ පිත්තක් අවශ්‍ය නොවන ක්‍රීඩාව කුමක්ද?,බැඩ්මින්ටන්,ටෙනිස්,ස්කොච්,මේස පන්දු,3,3
"""Scooby-Doo"" යනු කුමන සුනඛ වර්ගයක්ද?",ග්‍රේට් ඩේන්,ජර්මන් ෂෙපර්ඩ්,බුල්ඩෝග්,පොමරේනියන්,0,4
"""පඬුපුල් ආසනයේ"" වාඩි වී සිටින්නේ කවුද?",සහසැස්,වාසුදේව,මහේෂ්වර,වේදනාථ,0,5
"සමාන්තරව පිහිටන ලද පැතලි දර්පණ දෙකක් අතර පුද්ගලයෙකු සිටගෙන සිටින විට, එක් කැඩපතකින් ඔහුගේ ප්‍රතිබිම්බ කීයක් දැකිය හැකිද?",එක,දෙක,හතර,අනන්ත ප්‍රමාණයක්,3,6
1970 දශකය තුළ ලංකාවේ සිදු නොවූයේ කුමක්ද?,පළමු ජනාධිපතිවරයා පත් කිරීම,පළමු විධායක ජනාධිපතිවරයා පත් කිරීම,පළමු ජනාධිපතිවරණය පැවැත්වීම,පළමු ජනරජ ව්‍යවස්ථාව අනුමත කිරීම,2,7
"""රබීන්ද්‍රනාත් තාගෝර්"" පිළිබඳ වැරදි ප්‍රකාශය කුමක්ද?",ඉන්දීය ජාතික ගීයේ පද රචකයා,මාලදිවයිනේ ජාතික ගීයේ සංගීත නිර්මාපකයා,බංග්ලාදේශ ජාතික ගීයේ ගී පද රචකයා,ඉන්දීය ජාතික ගීයේ සංගීත නිර්මාපකයා,1,8
මේ අය අතරින් ලංකාවෙන් පිටදී මැරුණේ කවුද?,ඇහැලේපොළ නිලමේ,ශ්‍රී වික්‍රම රාජසිංහ රජු,අනගාරික ධර්මපාල,ජෝන් ඩොයිලි,3,9
වාර්ෂිකව වැඩිම මිනිස් මරණ සංඛ්‍යාවකට වගකිව යුත්තේ කුමන සත්වයාද?,මදුරුවා,මෝරා,ඇලිගේටර්,බල්ලා,0,10
"චුම්බකයක් කැබලි දෙකකට කැඩී ගිය විට, කුමක් සිදුවේද?",වෙනම ධ්‍රැව සහිත චුම්බක දෙකක් බවට පත් වේ,එක් කෑල්ලක් චුම්බක ගුණ නැති කරයි,කෑලි දෙකම චුම්බක ගුණ නැති වේ,කැඩුණු ප්රදේශ වටා නැවත සම්බන්ධ කළ නොහැක,0,11
"""කුවේණි, එළාර සහ දෙවන රාජසිංහ"" චරිත එකට එකතු කරන්න පුළුවන් මොන වේදිකා නාට්‍යයේද?",මධුර ජවනිකා,රාජ මං වහලා,ප්‍රේමතෝ ජායති සෝකෝ,අහසෙන් වැටුණු මිනිස්සු,0,12
වතිකානුවේ රාජ්‍ය නායකයා කවුද?,රෝමයේ නගරාධිපති,පාප් වහන්සේ,ඉතාලියේ අගමැති,ඉතාලියේ ජනාධිපති,1,12
උත්තර ධ්‍රැවයට ආසන්නව පිහිටා ඇති රට කුමක්ද?,නෝර්වේ,අයිස්ලන්තය,කැනඩාව,ෆින්ලන්තය,2,13
"මෙම ආහාර වලින් ""බොම්බයි මොටයි"" වලට සමාන ආහාර මොනවාද?",සීනි කුරුල්ලෝ,සීනි පොල්කොහු,සීනි කුරු,සීනි මුරුක්කු,1,1
"""අරවින්ද"",",කැලේ පිපේ,පොකුණේ පිපේ,බිම පිපේ,ගල් මත පිපේ,1,2
"""පිනොකියෝ"" ඉපදුනේ ලංකාවේ නම් ඔහු ඉපදීමට වැඩිම සම්භාවිතාව ඇත්තේ කුමන ස්ථානයේද?",මොරටුව,පිළිමතලාව,දුම්බර,හපුවිද,0,3
චුම්බකයක් භාවිතයෙන් වෙන් කළ හැකි ද්‍රව්‍ය යුගල මොනවාද?,පින් - යකඩ ඇණ,තඹ කම්බි - රන් කම්බි,ඇලුමිනියම් කෑල්ලක් - ඊයම්,ඉඳිකටුවක් - රිදී මුද්දක්,3,4
"""උමතු වුවෙක් ප්‍රබන්ධ කරන ලෝකය ඔහුට යථාර්තයක්. එය අප යථාර්තය සේ ගන්නා දේට වෙනස් නෑ."" මෙම වාක්‍ය ඛණ්ඩය අඩංගු වන්නේ කුමන පොතේද?",අසන්දිමිත්තා,ස්වයංජාත,අප්පච්චි ඇවිත්,කළු,2,5
"පහත සඳහන් කුමන ප්‍රකාශයන් පහත පරිදි ආරම්භ වේ: ""ක්‍රිස්තු වර්ෂ 1815 මාර්තු දෙවන දින පැවති සමුළුවකදී....""",ඌව වෙල්ලස්ස කැරලි ප්‍රකාශය,උඩරට සම්මුතිය,ගොංගාලේ ගොඩබණ්ඩා රජු ලෙස ප්‍රකාශ කිරීම,උඩරට මාර්ෂල් නීති ප්‍රකාශය,1,6
ප්ලූටෝ ගැන වැරදි ප්‍රකාශය කුමක්ද?,පෘථිවි චන්ද්‍රයාට වඩා කුඩාය,නෙප්චූන්ට වඩා උෂ්ණත්වය අඩුය,යුරේනස් ට වඩා කුඩාය,සෞරග්‍රහමණ්ඩලයේ හිරුට ඈතින්ම පිහිටි ග්‍රහලෝකයයි,3,7
"""පැන්ඩෝරා පත්‍රිකා"" මගින් හෙළිදරව් වී ඇත්තේ කුමක්ද?",මූල්‍ය වංචා,ළමා අපචාර,මිනිස් ජාවාරම්,ජන සංහාරය,0,8
මේ අය අතරින් ප්‍රංශ ව්‍යාපාරිකයා කවුද?,ජැක් මා,එලොන් මස්ක්,බර්නාඩ් ආර්නෝල්ට්,සුන්දර් පිචායි,2,9
"""වෛද්‍ය සුමිත්‍රා පීරිස්"" ගැන ඇති වැරදි ප්‍රකාශය කුමක්ද?",චිත්‍රපට අධ්‍යක්ෂවරයෙක්,නීතිඥයෙක්,චිත්‍රපට සංස්කාරකවරයෙක්,තානාපතිවරයෙක්,1,10
"""කුමන"" පිහිටා ඇත්තේ?",හම්බන්තොට,අම්පාර,මඩකලපුව,ත්‍රිකුණාමලය,1,11
වඩුවාගේ ගෙදර පුටුව නැතිවීම ආචාරිය ට සමාන වන්නේ කෙසේද?,ගෙදර කැත්තක් නැතිවීමට,ගෙදර වළඳක් නැතිවීමට,ගෙදර උණු බත් නැතිවීමට,ගෙදර මෝල් ගස නැතිවීමට,0,1
වැඩිමලා සතුව ඇති එළුවන් ගණන මෙන් බාගයක් දෙවනියා සතු වේ. එමෙන් භාගයක් බාලයා සතු වේ. දෙවනියා සතුව එළුවන් දෙදෙනෙක් ඇත්නම් මුළු එළුවන් සංඛ්‍යාව කොපමණද?,6,7,8,9,1,2
007 යන කේතයෙන් හඳුන්වනු ලබන්නේ කවුද?,මයිකල් නයිට්,ෂර්ලොක් හෝම්ස්,ජේම්ස් බොන්ඩ්,ජේසන් බෝර්න්,2,3
එකම මුලද්‍රව්‍ය කින් පමණක් සෑදී ඇත්තේ මින් කුමන ද්‍රව්‍ය ද?,මැණික්,දියමන්ති,ජිප්සම්,ෆෙල්ඩ්ස්පාර්,1,4
විමුක්තිය නාමයෙන් හඬනා ලංකා ගැනම නන්දා මාලනිය ගයන ගීතය මේ අතරින් කුමක්ද?,ධර්මාධිකරණයට කැදවීමි ස්වාමීනි,දන්සැල් දොරෙහි නැත යදියෝ,කවදා පායන්ද අප දිනිසුරාණෝ,යදමින් බැඳ විලංගු ලා,0,5
මේ අතරින් සිරිමාවෝ බණ්ඩාරනායකට සහ ඉන්දිරා ගාන්ධිට පොදු සාධකය කුමක්ද?,ඔවුන්ගේ පියවරුන් දෙදෙනාම අගමැතිව සිටියහ,ඔවුන්ගේ ස්වාමිපුරුෂයන් දෙදෙනාම අගමැතිවරු ය,දෙදෙනාම අගමැති ධුරයට පත් වූ දරුවෙකු සිටියහ,දෙදෙනාම දේශපාලන ජීවිතයෙන් සමුගෙන සිටියහ,2,6
අන්තර් ජාතික එක්දින ක්‍රිකට් තරග යන්හි වැඩිම කාලයක් ක්‍රීඩා කරමින් දීර්ඝතම ක්‍රීඩා දිවියකට හිමිකම් කියූ ශ්‍රී ලාංකික ක්‍රීඩකයා වන්නේ කවුද?,සනත් ජයසූරිය,අර්ජුන රණතුංග,අරවින්ද ද සිල්වා,මුත්තයියා මුරලිදරන්,0,7
ආසියානු මහාද්වීපය සම්බන්ධයෙන් මෙහි වැරදි ප්‍රකාශය කුමක්ද?,වැඩිම ජනගහනයක් වෙසෙන මහද්වීපයයි,වැඩිම භූමි ප්‍රමාණයක් සහිත මහද්වීපයයි,වැඩිම උසකින් පිහිටි භූමිය සහිත මහද්වීපයයි,වැඩිම රටවල් ගනනක් සහිත මහද්වීපයයි,3,8
"""සයියා"" පිළිබඳ සාවද්ය ප්රකාශය කුමක්ද?",ඔහු කලාවේ හයුයා නවකතාවේ ප්රධාන චරිතයකි,ඔහු විජය කුමාරතුංගේ නිරූපණය කරන ලද චරිතයකි,ඔහු කේ. ඒ. ඩබ්ලිව්. පෙරේරා විසින් අධ්යක්ෂණය කරන ලද චිත්රපටයක චරිතයකි,ඔහු ඩබ්ලිව්. ඒ. සිල්වා විසින් නිර්මාණය කරන ලද චරිතයකි,0,9
අරාබි වසන්තය ලෙස හැඳින්වූ පාලන තන්ත්‍රයට විරුද්ධව සිදු වූ ජනතා නැගී සිටීම ආරම්භ වුයේ කුමන රටකින්ද?,ඊජිප්තුව,ටියුනීසියාව,ලිබියාව,යේමනය,1,10
"යමක් ""අතිශයින් කුඩා"" යන අදහස ලබා දීම සඳහා බොහෝ විට භාවිතා කරන මෙම සිංහල වාක්ය ඛණ්ඩ මොනවාද?","""දඹ මල් රේණුව""","""දොඹ මල් රේණුව""","""අබ මල් රේණුව""","""අඹ මල් රේණුව""",2,1
"මගේ හිස සහ පාද සීතල වූ පසු ""මම මැරිලා"" යැයි පවසන සිංහල ජනවල ජනයාට අනුව?",පින් හාමි,මල් හාමි,හේතු හාමි,කිරි හාමි,3,2
"යම් කාඩ්පත් පැකට්ටුවක් පුද්ගලයන් 4 දෙනෙකු අතර සමසේ බෙදා දුන් අතර කාඩ්පත් 3ක් ඉතිරි විය. එකම කාඩ් පැකට්ටුව 6 දෙනෙකු අතර බෙදා හැර කාඩ්පත් 5ක් ඉතිරි වූයේ නම්, මුළු ඇසුරුමේ කාඩ්පත් කීයක් තිබේද?",27,35,59,43,1,3
හරිතාගාර තුළ පාලනය වන පරිසරයේ කුමන අංශද?,උෂ්ණත්වය,ආලෝකය,වාතයේ කාබන් ඩයොක්සයිඩ්,වාතයේ ඔක්සිජන්,0,4
මේ අතරින් බිභූතිභූෂණ බන්ද්‍යෝපාධ්‍යගේ සාහිත්‍ය කෘතියක් නොවන්නේ කුමක්ද?,අරණකට පෙම් බැඳ,අපරාජිත ජීවිතයක්,අපූගේ ලෝකය,හරි පුදුම ඉස්කෝලේ,3,5
අලි රංචුවක් දිය නාමින් සිටින ගල් කැටයමක් මේ කුමන පොකුණ අසල ද?,අනුරාධපුර කුට්ටම් පොකුණ අසල,මිහින්තලේ කළුදිය පොකුණ අසල,ඉසුරුමුණියේ ජල පොකුණු අසල,පොළොන්නරුව නෙළුම් පොකුණ අසල,2,6
මේවායින් ස්කොට්ලන්තය පදනම් කරගත් සජීවිකරණ චිත්‍රපටය කුමක්ද?,Brave,Coco,Frozen,Rio,0,7
මහවැලි සංවර්ධන ව්‍යාපෘතිය යටතේ ඉදිකරන ලද පංච මහා ජලාශවලින් එකක් නොවන්නේ මෙහි කුමක්ද?,මාදුරුඹය ජලාශය,රන්දෙණිගල ජලාශය,කොත්මලේ ජලාශය,සමනලවැව ජලාශය,3,8
"එවකට අග්‍රාමාත්‍යවරයාගේ ඉල්ලා අස්වීමේ ප්‍රතිඵලයක් ලෙස ලංකාවේ ""සහල් හර්තාලය"" සිදුවූයේ කුමන වසරේද?",1952,1953,1955,1956,1,8
"මේ අතරින්, තම රැකියාව කරගෙන යාමට පනාවක් සහ කතුරක් යන දෙකම අවශ්‍ය වෘත්තිකයෙක් කවුද?",ටේලර් කෙනෙක්,බාබර් කෙනෙක්,කෝකියෙක්,පෙදරේරුවෙක්,1,1
"""සුමබරේ බැඳන් හක්මන් වැවේ නැති - පච්චවඩම් ඇන්ද වෑකඳු මත නොයති"". මෙම උධෘතයේ සඳහන් ""සුම්බරේ"" සාමාන්‍යයෙන් යමෙකු පැළඳිය යුත්තේ කොතැනින්ද?",හිස මත,බෙල්ල මත,උරහිස මත,උකුල් මත,0,2
මෙහි සත්ත්වයන්ගේ සිරුරුවල ඇලීමෙන් විසිර යන ශාක විශේෂයක් නොවන්නේ කුමක්ද?,නාගදරණ,ඇපළ,තුත්තිරි,මදටිය,3,3
"පහත සඳහන් ප්‍රකාශවලින්, හයිඩ්‍රජන් පරමාණුව සම්බන්ධයෙන් වැරදි වන්නේ කුමක්ද?",ප්‍රෝටෝන 1ක් ඇත,ඉලෙක්ට්‍රෝන 1ක් ඇත,නියුට්‍රෝන නොමැත,පරමාණුක ක්‍රමාංකය 2ක් වේ,3,4
මෙහි අශෝක හඳගමගේ නිර්මාණයක් නොවන්නේ කුමක්ද?,ඇන්ටීක් කඩයක මරණයක්,හොරු සමග හෙලුවෙන්,මාඝාත,හෙණ,1,5
"""පානම් පත්තුවේ ඩිංගිරි අම්මා - ගමේ අයට නම් ගජමන් නෝනා"" මේ උද්ධෘතයට අනුව මේ ඩිංගිරි අම්මාගේ ගම කුමක් විය හැකිද?",නිලාවේලි,මන්නාරම,පොතුවිල්,හම්බන්තොට,2,6
ඔහු කියන සෑම බොරුවක්ම දිගට වැඩෙන නාසයක් ඇත්තේ කාටද?,පිනෝකියෝ,බග්ස් බනී,පීටර් හාවා,පීටර් පෑන්,0,1
"කිසියම් වචනයක් ""1234321"" ලෙස කේතයේ ලියා ඇත්නම්, මෙම වචනය කුමක් විය හැකිද?",MINIMUM,ENHANCE,RACECAR,RECEIVER,2,2
"සිංහල දෙමළ අවුරුදු සමයේ ""කොහෝ කොහෝ"" ලෙසින් ඇසෙන්නේ කුමක්ද?",මයුර කූජනය,කුරවි කූජනය,සින්ධු රාවය,සැවුල් හඬ,1,3
"""දුර පුරානව අඟුරු දමනවා ජල උනු වෙනවා නිරන්තරේ - දුම තද වෙනවා මොරහඳ දෙනව පොළව නටනවා සරින් සැරේ"". මෙම උපුටා ගැනීම විස්තර කළ හැක්කේ කුමක් ද?",ගොන් කරත්තයක්,වාෂ්ප දුම්රියක්,ලොරියක්,ට්‍රෑම් රථයක්,1,1
මේ අතරින් කතරගමට අදාළ නැති එක මොකක්ද?,පන්සල - කිරිවෙහෙර,ගඟ - මැණික් ගඟ,කන්ද - තොටුපොළ කන්ද,දිස්ත්‍රික්කය - මොනරාගල,2,2
"""නාගවල්ලි, මහා මානේරු, මේටිපල"", මේවා",බුලත් වර්ග,හරිතයන් වර්ග,ඕකිඩ් වර්ග,කුළුබඩු වර්ග,0,3
මේ අතරින් ඉන්දියාවේ ඉපදී නැත්තේ කවුද?,ඉන්දිරා ගාන්ධි,රජීව් ගාන්ධි,රාහුල් ගාන්ධි,සෝනියා ගාන්ධි,3,4
"""ඈත එක් යුගයක ලෙයින් නැහෙව්නු සමයක - කවුකාශි නගරයෙහි ශාපලත් නගරයයි නම් වූ විසුවා යුව රාජයෙක්"". එහෙම පටන් ගන්න සිංහල වේදිකා නාට්‍යය මොකක්ද?",රාජකපුරු,මරාසාද්,හුණුවටයේ කතාව,මූදු පුත්තු,2,5
A1 මාර්ගයේ කොළඹ සිට මහනුවරට යන විට මෙහි හමුවන්නේ කුමක්ද?,බලන කපොල්ල,බලකඩුව කපොල්ල,ගලගෙදර කපොල්ල,ගිනිගත්-හේන කපොල්ල,0,6
ශ්‍රී ලංකික කතුවරයෙකු විසින් ලියා නොතිබූ සාහිත්‍ය කෘතිය කුමක්ද?,Chinaman,Funny Boy,The English Patient,Midnight's Children,3,7
හැරී පොටර්ගේ සම්පූර්ණ නම කුමක්ද?,හැරී බිලියස් පොටර්,හැරී ජීන් පොටර්,හැරී ජේම්ස් පොටර්,හැරී සිරියස් පොටර්,2,8
"ලෝක ගෝලයේ උතුරු, දකුණු, නැගෙනහිර සහ බටහිර අර්ධගෝල හතරටම අයත් මහාද්වීපය කුමක්ද?",ආසියාව,අප්රිකාව,ඕස්ට්රේලියාව,යුරෝපය,1,9
මෙහි ප්‍රේමසිරි කේමදාසයන් විසින් රචනා කරන ලද චිත්‍රපට ගීතයක් නොවන්නේ කුමක්ද?,මැති ඇමතිවරු සීරුවෙන්,උදුම්බරා හිනැහෙනවා,අම්මාවරුනේ,ඔබම මාද විය මාද ඔබම විය,0,10
ජාත්‍යන්තර එක්දින ලෝක කුසලානය මෙන්ම T20 ලෝක කුසලානය දෙකම දිනූ මේ රටේ ක්‍රිකට් කණ්ඩායම් අතර?,දකුණු අප්රිකාව,නවසීලන්තය,බංග්ලාදේශය,එංගලන්තය,3,11
ලංකාව සහ චීනය අතර 'රබර් සහල් ගිවිසුම' ඇතිවූයේ කාගේ පාලන සමයේදීද?,ඩී. එස්. සේනානායක (1947-1952),ඩඩ්ලි සේනානායක (1952-1953),එස්. ඩබ්ලිව්. ආර්. ඩී. බණ්ඩාරනායක (1947-1952),සිරිමවෝ බණ්ඩාරනායක (1960-1965),1,12
ග්‍රෑන්ඩ් කැනියොන් පිහිටා ඇත්තේ කුමන ප්‍රාන්තයේද?,කැලිෆෝනියා,නෙවාඩා,කොලරාඩෝ,ඇරිසෝනා,3,12
"පහත සඳහන් දේවලින්, හිම වලසා සම්බන්ධයෙන් ඇති වැරදි ප්‍රකාශය කුමක්ද?",එය සමුද්ර සතෙකි,එහි සම කළු ය,එහි වාසස්ථාන ඇන්ටාක්ටිකාවකි,එය මාංශ භක්ෂකයකි,2,13
1948 සමාරම්භක නිදහස් උත්සවයේදී ගායනා කරන ලද ජාතික ගීය රචනා කළේ කවුද?,පී. බී. ඉලංගසිංහ,ආනන්ද සමරකූන්,වින්ස්ටන් සෝමපාල,පී. කේ. ඩබ්ලිව්. සිරිවර්ධන,0,14
බණ්ඩා ගෙන්දගම් පොළොවට පය තැබීය. මෙම සිංහල උද්ධෘතයේ දර්ශනය විද්‍යාත්මකව විස්තර කිරීමට සුදුසුම ක්‍රමය කුමක්ද?,බණ්ඩා ඔහුගේ පාදය මැග්නීසියම් බිම මත තබා ගත්තේය,බණ්ඩා සල්ෆර් පොළව මත තම පාදය තබා ගත්තේය,බණ්ඩා තම පාදය සෝඩියම් බිම තබා ගත්තේය,බණ්ඩා ඇලුමිනියම් පොළොවේ පය තබාගෙන සිටියේය.,1,1
මේ අතුරින් ගසකින් නිස්සාරණය නොකළ තෙල් මොනවාද?,පොල් තෙල්,තල තෙල්,ගිතෙල්,එඬරු තෙල්,2,2
"""පළමුව ගාහක දෙවනුව ගජගා තෙරඟ පවසන්නේ සිවුවනි ආරඟ මුසලඩි උකුසා වෛරෝඩි ඊලඟ එන්නේ..."" මේ කුමක් විය හැකිද?",වන්නම් පටුන,මාල කවි,ටීකා සිවුපදය,සිද්ධි ගැටපදය,0,3
පෘථිවිය ගෝලයක් නිසා අත්විඳිය නොහැකි සිදුවීම කුමක්ද?,නැවක් ඈතට යාත්‍රා කරන විට එහි කුඹයක් ගිලී යනු දැකීම,ගසක් මුදුනේ සිට නිරීක්ෂණය කළහොත් බැස යන හිරු වඩාත් පැහැදිලිව දැකීම,එය නිරීක්ෂණය කරන ස්ථානය මත පදනම්ව තාරකා වෙනස් ලෙස දැකීම,තරු වලට වඩා දීප්තිමත් ග්‍රහලෝක දැකීම,3,4
"තේජසාර සීලවන්ත ධර්ම සංඝබෝධි රජ -භංග කරලාමි නේර මාලිගා සොයා. මෙම උපුටා ගැනීම අනුව, මෙම ඝාතනය සිදු කිරීමට නියමිත දවසේ කුමන වේලාවකද?",උදෑසන,දහවල්,සවස,රෑ,2,5
මේ අතරින් බිම ඵල දරන ශාකය කුමක්ද?,එනසාල්,කරාබුනැටි,සාදික්කා,රටකජු,0,6
කම්මලේ සිටන බල්ල වගේ යන සිංහල වැකියෙන් අදහස් කරන්නේ කුමක්ද?,ඇහෙන්නේ නැති බල්ලෙක්,නොපෙනෙන බල්ලෙක්,බුරන්න බැරි බල්ලෙක්,ඇවිදිය නොහැකි බල්ලෙක්,0,1
තවත් කෙනෙකුට කෙටි පණිවිඩ යැවීමට භාවිතා කළ නොහැකි යෙදුම මේ අතරින් කුමක්ද?,Telegram,Signal,Messenger,Spotify,3,2
නිවැසියන්ට ගැඹුරු මුහුදේ මසුන් සොයාගත නොහැක්කේ මෙම ස්ථානවලින් කවරේද?,අහුන්ගල්ල,කොග්ගල,අහුන්ගම,ඔහිය,3,1
කයිසාරුවත්තේ මුහන්දිරම්ගේ දියණිය කවුද?,බතී,කුසුම්,නන්දා,ධම්මි,2,2
"අල්මරිය, ""ඉස්කෝලය"", ""මේසය"" යන වචන සිංහල භාෂාවට ආවේ කොහෙන්ද?",පෘතුගාලය,නෙදර්ලන්තය,බ්රිතාන්යය,ප්රංශය,0,3
"වවුල',",ශාක භක්ෂක වේ,චලතාපී වේ,පිහාටු දරයි,සම හරහා හුස්ම ගනී,1,4
පහත ගීත අතරින් පැරණිතම ගීතය කුමක්ද?,ඕලු නෙළුම් නෙරිය රඟාලා,ළපටි රූපෙ ඇගේ,ආදරයයි කරුණාවයි,ලක්ෂ ගණන් වස්තු ලැබී,1,5
උගන්ඩාවේ මුදල් ඒකකය කුමක්ද?,ක්රෝන්,ඩොලරය,ෂිලිං,මාක්,2,6
කණාමැදිරියාටත් බය කවු ද?,ගහෙන් වැටුණු මිනිහා,ගිණි පෙල්ලකින් බැට කෑ මිනිහා,දියේ ගිලෙන්නට යන මිනිහා,නටන්න බැරි මිනිහා,1,1
කඩවුණු පොරොන්දුව චිත්‍රපටයේ රඟපෑ නිළිය කවුද?,රුක්මණී දේවි,එව්ලින් දිඹුලාන,ක්ලැරිස් ද සිල්වා,පුෂ්පා ජැනට්,0,2
"ලන්දේසි භාෂාවෙන් ""කයිමන්"" ලෙස හඳුන්වන්නේ කුමක්ද?",කෆීර්ස්,කිඹුලන්,ඝන්ඨා කුළුණ,ඇළ,1,3
සුසිල නන්ද කුකුලා අතින් අරන් ආවා. මේ උද්ධෘතයට අනුව ‘සුසිල නන්ද’ එන්නට බොහෝ දුරට ඉඩ ඇත්තේ කුමන කාලයේද?,උදෑසන,දිවා කාලයේ දී,හවස,රාත්රියේදී,0,1
මේ අතරින් කණ්ඩායම් ක්‍රීඩාවක් ලෙස මෙන්ම තනි පුද්ගල ක්‍රීඩාවක් ලෙසද ක්‍රීඩා කළ නොහැකි ක්‍රීඩාව කුමක්ද?,ටෙනිස්,බැඩ්මින්ටන්,මේස පන්දු,පෝලෝ,3,2
"සෑම නියම පැයකටම මිනිත්තු 15ක් ප්‍රමාද වී කාලය නිරූපණය කරන ඔරලෝසුවක, සැබෑ පැය කීයකට පසුව සම්පූර්ණ පැයක් ප්‍රමාද වී කාලය නිරූපණය වේද?",පැයකින් පසු,පැය දෙකකට පසු,පැය තුනකට පසු,පැය හතරකට පසු,3,3
වකන්ඩාවේ පදිංචිව සිටින්නේ කවුද?,Black Panther,Iron Man,Thor,Batman,0,4
අප්පොච්චි! අප්පොච්චි! ඔන්න ආවා! ඔන්න ආවා! යක්ෂයා පන්න. අප්පොච්චි කීවා වගේ මා මාව අල්ල ගන්ද යක්ෂයා ආවා. මෙම රේඛාව උපුටා ගත්තේ කොහෙන්ද?,මැකි ගිය දඩයම්,බැද්දේගම,සුදු වැද්දා,වනසරණ,1,5
Google සෙවුමට ඇතුළත් කළ නොහැකි දත්ත වර්ග මොනවාද?,අකුරු සහ අංක,රූප,වීඩියෝ,හඬවල්,2,6
"සූර්යයා යට තබා ඇති සාමාන්‍ය වාතය, ඔක්සිජන් සහ කාබන් ඩයොක්සයිඩ් පිරවූ විනිවිද පෙනෙන බෝතල් තුනක් සම්බන්ධයෙන් මෙහි ඇති නිවැරදි ප්‍රකාශය කුමක්ද?",කාබන් ඩයොක්සයිඩ් බෝතලයේ උෂ්ණත්වය ඉහළම වේ,ඔක්සිජන් බෝතලයේ උෂ්ණත්වය ඉහළම වනු ඇත,වාතය බෝතලයේ උෂ්ණත්වය ඉහළම වනු ඇත,බෝතල් තුනේම උෂ්ණත්වය සමාන වනු ඇත,0,7
සහෝදරයෙක් නොවන්නේ කවුද?,සීතාවක මායාදුන්නේ,බුවනෙකබාහු VII,විජයබාහු VI,රයිගම් බණ්ඩාර,2,8
විල් ස්මිත් හොඳම නළුවාට හිමි ඇකඩමි සම්මානය දිනා ගත්තේ කුමන චිත්‍රපටය සඳහාද?,tick tick... BOOM!,CODA,Spencer,King Richard,3,9
අද්භූත හා ශුද්ධ වූ ශුද්ධ මිනිසා වන රස්පුටින් ඇසුරු කළේ කුමන රාජකීය පවුලද?,රුසියාවේ සාර් පවුල,ප්‍රංශයේ ලුවී පවුල,එංගලන්තයේ වින්ඩ්සර් පවුල,ජපානයේ යමටෝ පවුල,0,10
"සිංහල ජනප්‍රවාදයට අනුව ""සෙවනැල්ලත් ඈද වන්නෙ...""","""...නොකෙරෙන දීඝයක""","""...නවතින මැණිකක""","""...නොපෙනෙන සඳේ""","""...නොදකින රජුගේ""",0,1
පිටියේදී එක් අතකින් පන්දුව ස්පර්ශ කිරීමට එක් කණ්ඩායමකට එක් ක්‍රීඩකයෙකුට පමණක් ඉඩ ලබා දෙන ක්‍රීඩාව කුමක්ද?,නෙට්බෝල්,රග්බි,පාපන්දු,පැසිපන්දු,2,2
"සාම්ප්‍රදායිකව, මේ අතරින් සිංහල රසකැවිලි ""දොදොල්"" සෑදීමේදී භාවිතා නොකරන අමුද්‍රව්‍ය මොනවාද?",මී පැණි,හාල් පිටි,පොල් කිරි,පොල් තෙල්,3,3
